playerID,awardID,yearID,lgID,tie,notes,lahmanID,playerID,managerID,hofID,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,nameFirst,nameLast,nameNote,nameGiven,nameNick,weight,height,bats,throws,debut,finalGame,college,lahman40ID,lahman45ID,retroID,holtzID,bbrefID,GoldGlove,MVP
mathech01,"Triple Crown",1905,NL,NULL,,8958,mathech01,mathech01m,mathech01h,1880,8,12,USA,PA,Factoryville,1925,10,7,USA,NY,"Saranac Lake",Christy,Mathewson,NULL,Christopher,"Big Six,Matty,The Christian Gentleman",195,73.5,R,R,1900-07-17,1916-09-04,,mathech01,mathech01,mathc102,mathech01,mathech01,0,0
kochbi01,"Rolaids Relief",2002,AL,NULL,,7675,kochbi01,,,1974,12,14,USA,NY,"Rockville Centre",NULL,NULL,NULL,NULL,NULL,NULL,Billy,Koch,NULL,NULL,NULL,205,75.0,R,R,1999-05-05,2004-08-26,,kochbi01,kochbi01,kochb001,kochbi01,kochbi01,0,0
jennija01,"Rookie of the Year",2002,NL,NULL,,6944,jennija01,,,1978,7,17,USA,TX,Dallas,NULL,NULL,NULL,NULL,NULL,NULL,Jason,Jennings,NULL,NULL,NULL,242,74.0,R,R,2001-08-23,NULL,Baylor,jennija01,jennija01,jennj001,jennija01,jennija01,0,0
perezed02,"NLCS MVP",1999,NL,NULL,,11074,perezed02,,,1968,5,4,Venezuela,NULL,"Ciudad Ojeda",NULL,NULL,NULL,NULL,NULL,NULL,Eddie,Perez,NULL,Eduardo,NULL,175,73.0,R,R,1995-09-10,2005-09-27,,perezed02,perezed02,peree002,perezed02,perezed02,0,0
hallaro01,"Cy Young",2003,AL,NULL,,5716,hallaro01,,,1977,5,14,USA,CO,Denver,NULL,NULL,NULL,NULL,NULL,NULL,Roy,Halladay,NULL,"Harry Leroy",Doc,225,78.0,R,R,1998-09-20,NULL,,hallaro01,hallaro01,hallr001,hallaro01,hallaro01,0,0
willisc01,"Rookie of the Year",1999,NL,NULL,,15287,willisc01,,,1976,2,17,USA,LA,"Fort Polk",NULL,NULL,NULL,NULL,NULL,NULL,Scott,Williamson,NULL,NULL,NULL,185,72.0,R,R,1999-04-05,2007-06-29,,willisc01,willisc01,wills002,willisc01,willisc01,0,0
vaughhi01,"Triple Crown",1918,NL,NULL,,14570,vaughhi01,,,1888,4,9,USA,TX,Weatherford,1966,5,29,USA,IL,Chicago,Hippo,Vaughn,NULL,"James Leslie",NULL,215,76.0,B,L,1908-06-19,1921-07-09,,vaughhi01,vaughhi01,vaugh101,vaughhi01,vaughhi01,0,0
darkal01,"Rookie of the Year",1948,ML,NULL,,3255,darkal01,darkal01m,darkal01h,1922,1,7,USA,OK,Comanche,NULL,NULL,NULL,NULL,NULL,NULL,Alvin,Dark,NULL,"Alvin Ralph","Blackie,The Swamp Fox",185,71.0,R,R,1946-07-14,1960-10-02,,darkal01,darkal01,darka101,darkal01,darkal01,0,0
berroan01,"Rookie of the Year",2003,AL,NULL,,1000,berroan01,,,1978,1,27,D.R.,,"Santo Domingo",NULL,NULL,NULL,NULL,NULL,NULL,Angel,Berroa,NULL,NULL,NULL,175,71.0,R,R,2001-09-18,NULL,,berroan01,berroan01,berra001,berroan01,berroan01,0,0
ordonma01,"Silver Slugger",2000,AL,NULL,OF,10697,ordonma01,,,1974,1,28,Venezuela,,Caracas,NULL,NULL,NULL,NULL,NULL,NULL,Magglio,Ordonez,NULL,"Magglio (Delgado)",NULL,170,71.0,R,R,1997-08-29,NULL,,ordonma01,ordonma01,ordom001,ordonma01,ordonma01,0,0
anderga01,"AS MVP",2003,ML,NULL,,255,anderga01,,,1972,6,30,USA,CA,"Los Angeles",NULL,NULL,NULL,NULL,NULL,NULL,Garret,Anderson,NULL,"Garret Joseph",NULL,190,75.0,L,L,1994-07-27,NULL,,anderga01,anderga01,andeg001,anderga01,anderga01,0,0
templga01,"Silver Slugger",1980,NL,NULL,SS,14053,templga01,,templga01h,1956,3,24,USA,TX,Lockney,NULL,NULL,NULL,NULL,NULL,NULL,Garry,Templeton,NULL,"Garry Lewis",NULL,190,71.0,B,R,1976-08-09,1991-10-05,,templga01,templga01,tempg001,templga01,templga01,0,0
ortizda01,"ALCS MVP",2004,AL,NULL,,10717,ortizda01,,,1975,11,18,D.R.,,"Santo Domingo",NULL,NULL,NULL,NULL,NULL,NULL,David,Ortiz,NULL,"David Americo (Arias)","Papi, Cookie Monster",230,76.0,L,L,1997-09-02,NULL,,ortizda01,ortizda01,ortid001,ortizda01,ortizda01,0,0
simmote01,"Silver Slugger",1980,NL,NULL,C,13065,simmote01,,simmote01h,1949,8,9,USA,MI,"Highland Park",NULL,NULL,NULL,NULL,NULL,NULL,Ted,Simmons,NULL,"Ted Lyle",NULL,200,72.0,B,R,1968-09-21,1988-10-02,Michigan,simmote01,simmote01,simmt001,simmote01,simmote01,0,0
soriaal01,"AS MVP",2004,ML,NULL,,13373,soriaal01,,,1976,1,7,D.R.,,"San Pedro de Macoris",NULL,NULL,NULL,NULL,NULL,NULL,Alfonso,Soriano,NULL,"Alfonso Guilleard",NULL,180,73.0,R,R,1999-09-14,NULL,,soriaal01,soriaal01,soria001,soriaal01,soriaal01,0,0
durhale01,"Silver Slugger",1982,NL,NULL,OF,3906,durhale01,,,1957,7,31,USA,OH,Cincinnati,NULL,NULL,NULL,NULL,NULL,NULL,Leon,Durham,NULL,Leon,Bull,210,74.0,L,L,1980-05-27,1989-09-17,,durhale01,durhale01,durhl001,durhale01,durhale01,0,0
rayjo01,"Silver Slugger",1983,NL,NULL,2B,11682,rayjo01,,,1957,3,1,USA,OK,Chouteau,NULL,NULL,NULL,NULL,NULL,NULL,Johnny,Ray,NULL,"John Cornelius",NULL,185,71.0,B,R,1981-09-02,1990-09-30,Arkansas,rayjo01,rayjo01,ray-j001,rayjo01,rayjo01,0,0
crosbbo01,"Rookie of the Year",2004,AL,NULL,,16740,crosbbo01,,,1980,1,12,USA,CA,Lakewood,NULL,NULL,NULL,NULL,NULL,NULL,Bobby,Crosby,NULL,"Robert Edward",NULL,195,75.0,R,R,2003-09-02,NULL,"Cal State Long Beach",NULL,NULL,crosb002,NULL,crosbbo01,0,0
cruzjo01,"Silver Slugger",1983,NL,NULL,OF,3094,cruzjo01,,cruzjo01h,1947,8,8,P.R.,,Arroyo,NULL,NULL,NULL,NULL,NULL,NULL,Jose,Cruz,NULL,"Jose (Dilan)",Cheo,175,72.0,L,L,1970-09-19,1988-07-19,,cruzjo01,cruzjo01,cruzj001,cruzjo01,cruzjo01,0,0
rhoderi01,"Silver Slugger",1984,NL,NULL,P,11860,rhoderi01,,,1953,5,16,USA,FL,"Boynton Beach",NULL,NULL,NULL,NULL,NULL,NULL,Rick,Rhoden,NULL,"Richard Alan",NULL,195,75.0,R,R,1974-07-05,1989-09-29,,rhoderi01,rhoderi01,rhodr001,rhoderi01,rhoderi01,0,0
tettlmi01,"Silver Slugger",1989,AL,NULL,C,14083,tettlmi01,,,1960,9,16,USA,OK,"Oklahoma City",NULL,NULL,NULL,NULL,NULL,NULL,Mickey,Tettleton,NULL,"Mickey Lee","Fruit Loops",212,74.0,B,R,1984-06-30,1997-07-02,"Oklahoma State",tettlmi01,tettlmi01,tettm001,tettlmi01,tettlmi01,0,0
brookhu01,"Silver Slugger",1985,NL,NULL,SS,1610,brookhu01,,,1956,9,24,USA,CA,"Los Angeles",NULL,NULL,NULL,NULL,NULL,NULL,Hubie,Brooks,NULL,"Hubert (Jr.)",NULL,200,72.0,R,R,1980-09-04,1994-07-02,"Arizona State",brookhu01,brookhu01,brooh001,brookhu01,brookhu01,0,0
fieldce01,"Silver Slugger",1990,AL,NULL,1B,4382,fieldce01,,fieldce01h,1963,9,21,USA,CA,"Los Angeles",NULL,NULL,NULL,NULL,NULL,NULL,Cecil,Fielder,NULL,"Cecil Grant","Big Daddy",240,75.0,R,R,1985-07-20,1998-09-13,UNLV,fieldce01,fieldce01,fielc001,fieldce01,fieldce01,0,0
samueju01,"Silver Slugger",1987,NL,NULL,2B,12430,samueju01,,samueju01h,1960,12,9,D.R.,NULL,"San Pedro de Macoris",NULL,NULL,NULL,NULL,NULL,NULL,Juan,Samuel,NULL,"Juan Milton",NULL,170,71.0,R,R,1983-08-24,1998-09-26,,samueju01,samueju01,samuj001,samueju01,samueju01,0,0
delgaca01,"Silver Slugger",1999,AL,NULL,1B,3458,delgaca01,,,1972,6,25,P.R.,,Aguadilla,NULL,NULL,NULL,NULL,NULL,NULL,Carlos,Delgado,NULL,"Carlos Juan (Hernandez)",NULL,220,75.0,L,R,1993-10-01,NULL,,delgaca01,delgaca01,delgc001,delgaca01,delgaca01,0,0
learyti01,"Silver Slugger",1988,NL,NULL,P,8067,learyti01,,,1958,12,23,USA,CA,"Santa Monica",NULL,NULL,NULL,NULL,NULL,NULL,Tim,Leary,NULL,"Timothy James",NULL,205,75.0,R,R,1981-04-12,1994-08-09,UCLA,learyti01,learyti01,leart001,learyti01,learyti01,0,0
garcida01,"Silver Slugger",1982,AL,NULL,2B,4892,garcida01,,,1955,2,7,D.R.,NULL,Moca,NULL,NULL,NULL,NULL,NULL,NULL,Damaso,Garcia,NULL,"Damaso Domingo (Sanchez)",NULL,170,72.0,R,R,1978-06-24,1989-09-12,"Madre Y Maestra U.",garcida01,garcida01,garcd001,garcida01,garcida01,0,0
gantro01,"Silver Slugger",1991,NL,NULL,OF,4874,gantro01,,gantro01h,1965,3,2,USA,TX,Victoria,NULL,NULL,NULL,NULL,NULL,NULL,Ron,Gant,NULL,"Ronald Edwin",NULL,192,72.0,R,R,1987-09-06,2003-05-25,,gantro01,gantro01,gantr001,gantro01,gantro01,0,0
easleda01,"Silver Slugger",1998,AL,NULL,2B,3952,easleda01,,,1969,11,11,USA,NY,"New York",NULL,NULL,NULL,NULL,NULL,NULL,Damion,Easley,NULL,"Jacinto Damion",NULL,185,71.0,R,R,1992-08-13,2008-09-28,"Long Beach City Coll.",easleda01,easleda01,easld001,easleda01,easleda01,0,0
daultda01,"Silver Slugger",1992,NL,NULL,C,3279,daultda01,,daultda01h,1962,1,3,USA,KS,"Arkansas City",NULL,NULL,NULL,NULL,NULL,NULL,Darren,Daulton,NULL,"Darren Arthur",Dutch,190,74.0,L,R,1983-09-25,1997-09-28,,daultda01,daultda01,dauld001,daultda01,daultda01,0,0
oliveal01,"Silver Slugger",1980,AL,NULL,OF,10659,oliveal01,,oliveal01h,1946,10,14,USA,OH,Portsmouth,NULL,NULL,NULL,NULL,NULL,NULL,Al,Oliver,NULL,"Albert (Jr.)",Scoop,195,72.0,L,L,1968-09-23,1985-10-05,Kent,oliveal01,oliveal01,oliva001,oliveal01,oliveal01,0,0
cordewi01,"Silver Slugger",1994,NL,NULL,SS,2857,cordewi01,,,1971,10,3,P.R.,NULL,Mayaguez,NULL,NULL,NULL,NULL,NULL,NULL,Wil,Cordero,NULL,"Wilfredo (Nieva)",NULL,190,74.0,R,R,1992-07-24,2005-07-18,,cordewi01,cordewi01,cordw001,cordewi01,cordewi01,0,0
decindo01,"Silver Slugger",1982,AL,NULL,3B,3410,decindo01,,decindo01h,1950,8,29,USA,CA,Burbank,NULL,NULL,NULL,NULL,NULL,NULL,Doug,DeCinces,NULL,"Douglas Vernon",NULL,194,74.0,R,R,1973-09-09,1987-10-04,UCLA,decindo01,decindo01,decid001,decindo01,decindo01,0,0
portuma01,"Silver Slugger",1994,NL,NULL,P,11388,portuma01,,,1962,10,30,USA,CA,"Los Angeles",NULL,NULL,NULL,NULL,NULL,NULL,Mark,Portugal,NULL,"Mark Steven",NULL,190,72.0,R,R,1985-08-14,1999-09-22,,portuma01,portuma01,portm001,portuma01,portuma01,0,0
baineha01,"Silver Slugger",1989,AL,NULL,DH,488,baineha01,,baineha01h,1959,3,15,USA,MD,Easton,NULL,NULL,NULL,NULL,NULL,NULL,Harold,Baines,NULL,"Harold Douglas",NULL,195,74.0,L,L,1980-04-10,2001-09-27,,baineha01,baineha01,bainh001,baineha01,baineha01,0,0
bicheda01,"Silver Slugger",1995,NL,NULL,OF,1050,bicheda01,,bicheda01h,1963,11,18,USA,FL,"West Palm Beach",NULL,NULL,NULL,NULL,NULL,NULL,Dante,Bichette,NULL,"Alphonse Dante",NULL,225,75.0,R,R,1988-09-05,2001-10-06,"Palm Beach JC",bicheda01,bicheda01,bichd001,bicheda01,bicheda01,0,0
armasto01,"Silver Slugger",1984,AL,NULL,OF,341,armasto01,,,1953,7,2,Venezuela,,"Puerto Piritu",NULL,NULL,NULL,NULL,NULL,NULL,Tony,Armas,NULL,"Antonio Rafael (Machado)",NULL,200,73.0,R,R,1976-09-06,1989-10-01,,armasto01,armasto01,armat001,armasto01,armasto01,0,0
blausje01,"Silver Slugger",1997,NL,NULL,SS,1173,blausje01,,,1965,11,8,USA,CA,"Los Gatos",NULL,NULL,NULL,NULL,NULL,NULL,Jeff,Blauser,NULL,"Jeffrey Michael",NULL,170,72.0,R,R,1987-07-05,1999-10-03,"Sacramento CC",blausje01,blausje01,blauj001,blausje01,blausje01,0,0
greenmi01,"Silver Slugger",1988,AL,NULL,OF,5452,greenmi01,,greenmi01h,1963,7,18,USA,KY,Louisville,NULL,NULL,NULL,NULL,NULL,NULL,Mike,Greenwell,NULL,"Michael Lewis",Gator,200,72.0,L,R,1985-09-05,1996-09-28,,greenmi01,greenmi01,greem001,greenmi01,greenmi01,0,0
alfoned01,"Silver Slugger",1999,NL,NULL,2B,143,alfoned01,,,1973,11,8,Venezuela,,"Santa Teresa",NULL,NULL,NULL,NULL,NULL,NULL,Edgardo,Alfonzo,NULL,"Edgardo Antonio",NULL,185,71.0,R,R,1995-04-26,2006-06-11,,alfoned01,alfoned01,alfoe001,alfoned01,alfoned01,0,0
cartejo01,"Silver Slugger",1991,AL,NULL,OF,2198,cartejo01,,cartejo01h,1960,3,7,USA,OK,"Oklahoma City",NULL,NULL,NULL,NULL,NULL,NULL,Joe,Carter,NULL,"Joseph Chris",NULL,215,75.0,R,R,1983-07-30,1998-09-28,"Wichita State",cartejo01,cartejo01,cartj001,cartejo01,cartejo01,0,0
colemje01,"Babe Ruth Award",1950,AL,NULL,2B,2645,colemje01,colemje01m,,1924,9,14,USA,CA,"San Jose",NULL,NULL,NULL,NULL,NULL,NULL,Jerry,Coleman,NULL,"Gerald Francis",NULL,170,72.0,R,R,1949-04-20,1957-09-29,,colemje01,colemje01,colej106,colemje01,colemje01,0,0
belleal01,"Silver Slugger",1993,AL,NULL,OF,898,belleal01,,belleal01h,1966,8,25,USA,LA,Shreveport,NULL,NULL,NULL,NULL,NULL,NULL,Albert,Belle,"Also played as Joey Belle","Albert Jojuan",Joey,210,74.0,R,R,1989-07-15,2000-10-01,"Louisiana State",belleal01,belleal01,bellj002,belleal01,belleal01,0,0
thomeji01,"Silver Slugger",1996,AL,NULL,3B,14146,thomeji01,,,1970,8,27,USA,IL,Peoria,NULL,NULL,NULL,NULL,NULL,NULL,Jim,Thome,NULL,"James Howard",NULL,220,76.0,L,R,1991-09-04,NULL,"Illinois Central",thomeji01,thomeji01,thomj002,thomeji01,thomeji01,0,0
brocklo01,"Babe Ruth Award",1967,NL,NULL,OF,1592,brocklo01,,brocklo01h,1939,6,18,USA,AR,"El Dorado",NULL,NULL,NULL,NULL,NULL,NULL,Lou,Brock,NULL,"Louis Clark",NULL,170,NULL,L,L,1961-09-10,1979-09-30,,brocklo01,brocklo01,brocl102,brocklo01,brocklo01,0,0
ryanno01,"TSN Pitcher of the Year",1977,AL,NULL,,12374,ryanno01,,ryanno01h,1947,1,31,USA,TX,Refugio,NULL,NULL,NULL,NULL,NULL,NULL,Nolan,Ryan,NULL,"Lynn Nolan (Jr.)","Ryan Express",195,74.0,R,R,1966-09-11,1993-09-22,"Alvin JC",ryanno01,ryanno01,ryann001,ryanno01,ryanno01,0,0
campabe01,"Babe Ruth Award",1973,AL,NULL,SS,2045,campabe01,,campabe01h,1942,3,9,Cuba,NULL,"Pueblo Nuevo",NULL,NULL,NULL,NULL,NULL,NULL,Bert,Campaneris,NULL,"Dagoberto (Blanco)",Campy,160,70.0,R,R,1964-07-23,1983-10-01,,campabe01,campabe01,campb101,campabe01,campabe01,0,0
keyji01,"TSN Pitcher of the Year",1987,AL,NULL,,7472,keyji01,,keyji01h,1961,4,22,USA,AL,Huntsville,NULL,NULL,NULL,NULL,NULL,NULL,Jimmy,Key,NULL,"James Edward",NULL,190,73.0,R,L,1984-04-06,1998-09-20,Clemson,keyji01,keyji01,key-j001,keyji01,keyji01,0,0
tiantlu01,"Babe Ruth Award",1975,AL,NULL,P,14207,tiantlu01,,tiantlu01h,1940,11,23,Cuba,,Marianao,NULL,NULL,NULL,NULL,NULL,NULL,Luis,Tiant,NULL,"Luis Clemente (Vega)","El Tiante",190,71.0,R,R,1964-07-19,1982-09-04,,tiantlu01,tiantlu01,tianl101,tiantlu01,tiantlu01,0,0
borowha01,"TSN Pitcher of the Year",1945,NL,NULL,,1332,borowha01,,,1916,5,12,USA,NJ,Bloomfield,2004,8,23,USA,NJ,Brick,Hank,Borowy,NULL,"Henry Ludwig",NULL,175,72.0,R,R,1942-04-18,1951-09-14,,borowha01,borowha01,boroh101,borowha01,borowha01,0,0
hatchbi01,"Babe Ruth Award",1990,NL,NULL,OF,5968,hatchbi01,,,1960,10,4,USA,AZ,Williams,NULL,NULL,NULL,NULL,NULL,NULL,Billy,Hatcher,NULL,"William Augustus",NULL,175,69.0,R,R,1984-09-10,1995-05-09,"Yavapai CC",hatchbi01,hatchbi01,hatcb001,hatchbi01,hatchbi01,0,0
polleho01,"TSN Pitcher of the Year",1949,NL,NULL,,11348,polleho01,,,1921,6,26,USA,LA,"New Orleans",1974,8,8,USA,TX,Houston,Howie,Pollet,NULL,"Howard Joseph",NULL,175,NULL,L,L,1941-08-20,1956-09-23,,polleho01,polleho01,pollh101,polleho01,polleho01,0,0
leiteal01,"Branch Rickey Award",1999,ML,NULL,,8135,leiteal01,,,1965,10,23,USA,NJ,"Toms River",NULL,NULL,NULL,NULL,NULL,NULL,Al,Leiter,NULL,"Alois Terry",NULL,215,75.0,L,L,1987-09-15,2005-10-02,,leiteal01,leiteal01,leita001,leiteal01,leiteal01,0,0
antonjo02,"TSN Pitcher of the Year",1954,NL,NULL,,309,antonjo02,,,1930,4,12,USA,NY,Rochester,NULL,NULL,NULL,NULL,NULL,NULL,Johnny,Antonelli,NULL,"John August",NULL,190,72.0,L,L,1948-07-04,1961-09-04,,antonjo02,antonjo02,antoj103,antonjo02,antonjo02,0,0
conigto01,"Hutch Award",1970,ML,NULL,,2727,conigto01,,,1945,1,7,USA,MA,Revere,1990,2,24,USA,MA,Salem,Tony,Conigliaro,NULL,"Anthony Richard",NULL,185,75.0,R,R,1964-04-16,1975-06-12,,conigto01,conigto01,conit101,conigto01,conigto01,0,0
bryanro01,"TSN Pitcher of the Year",1973,NL,NULL,,1752,bryanro01,,,1947,11,12,USA,CA,Redlands,NULL,NULL,NULL,NULL,NULL,NULL,Ron,Bryant,NULL,"Ronald Raymond",NULL,190,72.0,B,L,1967-09-29,1975-07-29,,bryanro01,bryanro01,bryar101,bryanro01,bryanro01,0,0
hillejo01,"Hutch Award",1973,ML,NULL,,6339,hillejo01,,hillejo01h,1943,4,8,CAN,ON,Toronto,NULL,NULL,NULL,NULL,NULL,NULL,John,Hiller,NULL,"John Frederick",NULL,195,72.0,R,L,1965-09-06,1980-05-27,,hillejo01,hillejo01,hillj101,hillejo01,hillejo01,0,0
brownke01,"TSN Pitcher of the Year",1998,NL,NULL,,1671,brownke01,,,1965,3,14,USA,GA,Milledgeville,NULL,NULL,NULL,NULL,NULL,NULL,Kevin,Brown,NULL,"James Kevin",NULL,195,76.0,R,R,1986-09-30,2005-07-23,"Georgia Tech",brownke01,brownke01,browk001,brownke01,brownke01,0,0
nolanga01,"Hutch Award",1975,ML,NULL,,10449,nolanga01,,,1948,5,27,USA,CA,Herlong,NULL,NULL,NULL,NULL,NULL,NULL,Gary,Nolan,NULL,"Gary Lynn",NULL,197,NULL,R,R,1967-04-15,1977-09-18,,nolanga01,nolanga01,nolag101,nolanga01,nolanga01,0,0
gonzalu01,"Silver Slugger",2001,NL,NULL,OF,5271,gonzalu01,,,1967,9,3,USA,FL,Tampa,NULL,NULL,NULL,NULL,NULL,NULL,Luis,Gonzalez,NULL,"Luis Emilio",Gonzo,180,74.0,L,R,1990-09-04,2008-09-28,"South Alabama",gonzalu01,gonzalu01,gonzl001,gonzalu01,gonzalu01,0,0
leonade01,"Hutch Award",1986,ML,NULL,,8171,leonade01,,leonade01h,1951,5,8,USA,NY,Brooklyn,NULL,NULL,NULL,NULL,NULL,NULL,Dennis,Leonard,NULL,"Dennis Patrick",NULL,190,73.0,R,R,1974-09-04,1986-09-27,Iona,leonade01,leonade01,leond001,leonade01,leonade01,0,0
valenbo02,"Branch Rickey Award",2002,ML,NULL,,14504,valenbo02,valenbo02m,,1950,5,13,USA,CT,Stamford,NULL,NULL,NULL,NULL,NULL,NULL,Bobby,Valentine,NULL,"Robert John",NULL,189,70.0,R,R,1969-09-02,1979-09-30,,valenbo02,valenbo02,valeb102,valenbo02,valenbo02,0,0
draveda01,"Hutch Award",1989,ML,NULL,,3789,draveda01,,,1956,2,14,USA,OH,Youngstown,NULL,NULL,NULL,NULL,NULL,NULL,Dave,Dravecky,NULL,"David Francis",NULL,195,73.0,R,L,1982-06-15,1989-08-15,"Youngstown State",draveda01,draveda01,dravd001,draveda01,draveda01,0,0
moyerja01,"Hutch Award",2003,ML,NULL,,10075,moyerja01,,,1962,11,18,USA,PA,Sellersville,NULL,NULL,NULL,NULL,NULL,NULL,Jamie,Moyer,NULL,Jamie,NULL,170,72.0,L,L,1986-06-16,NULL,"Saint Joseph's",moyerja01,moyerja01,moyej001,moyerja01,moyerja01,0,0
wegmabi01,"Hutch Award",1991,ML,NULL,,14953,wegmabi01,,,1962,12,19,USA,OH,Cincinnati,NULL,NULL,NULL,NULL,NULL,NULL,Bill,Wegman,NULL,"William Edward",NULL,220,77.0,R,R,1985-09-14,1995-10-01,,wegmabi01,wegmabi01,wegmb001,wegmabi01,wegmabi01,0,0
martivi01,"Silver Slugger",2004,AL,Y,C,15956,martivi01,,,1978,12,23,Venezuela,NULL,"Ciudad Bolivar",NULL,NULL,NULL,NULL,NULL,NULL,Victor,Martinez,NULL,"Victor Jesus",NULL,170,74.0,B,R,2002-09-10,NULL,None,NULL,NULL,martv001,NULL,martivi01,0,0
caseyse01,"Hutch Award",1999,ML,NULL,,2225,caseyse01,,,1974,7,2,USA,NJ,Willingboro,NULL,NULL,NULL,NULL,NULL,NULL,Sean,Casey,NULL,"Sean Thomas","The Mayor",215,76.0,L,R,1997-09-12,2008-09-28,Richmond,caseyse01,caseyse01,cases001,caseyse01,caseyse01,0,0
muellbi02,"Silver Slugger",2003,AL,NULL,3B,10080,muellbi02,,,1971,3,17,USA,MO,"Maryland Heights",NULL,NULL,NULL,NULL,NULL,NULL,Bill,Mueller,NULL,"William Richard",NULL,175,71.0,B,R,1996-04-18,2006-05-11,"SW Missouri St",muellbi02,muellbi02,muelb001,muellbi02,muellbi02,0,0
roberro01,"Lou Gehrig Memorial Award",1962,ML,NULL,,12037,roberro01,,roberro01h,1926,9,30,USA,IL,Springfield,NULL,NULL,NULL,NULL,NULL,NULL,Robin,Roberts,NULL,"Robin Evan",NULL,190,72.0,B,R,1948-06-18,1966-09-03,,roberro01,roberro01,rober102,roberro01,roberro01,0,0
luzingr01,"Roberto Clemente Award",1978,ML,NULL,,8537,luzingr01,,luzingr01h,1950,11,22,USA,IL,Chicago,NULL,NULL,NULL,NULL,NULL,NULL,Greg,Luzinski,NULL,"Gregory Michael","the Bull",225,73.0,R,R,1970-09-09,1984-09-24,,luzingr01,luzingr01,luzig001,luzingr01,luzingr01,0,0
vidrojo01,"Silver Slugger",2003,NL,NULL,2B,14621,vidrojo01,,,1974,8,27,P.R.,NULL,Mayaguez,NULL,NULL,NULL,NULL,NULL,NULL,Jose,Vidro,NULL,"Jose Angel (Cetty)",NULL,175,71.0,B,R,1997-06-08,2008-08-04,,vidrojo01,vidrojo01,vidrj001,vidrojo01,vidrojo01,0,0
allenjo02,"Major League Player of the Year",1937,ML,NULL,,164,allenjo02,,allenjo02h,1904,9,30,USA,NC,Lenoir,1959,3,29,USA,FL,St.Petersburg,Johnny,Allen,NULL,"John Thomas",NULL,180,72.0,R,R,1932-04-19,1944-09-26,,allenjo02,allenjo02,allej102,allenjo02,allenjo02,0,0
snidedu01,"Major League Player of the Year",1955,ML,NULL,,13321,snidedu01,,snidedu01h,1926,9,19,USA,CA,"Los Angeles",NULL,NULL,NULL,NULL,NULL,NULL,Duke,Snider,NULL,"Edwin Donald","The Silver Fox",190,72.0,L,R,1947-04-17,1964-10-03,,snidedu01,snidedu01,snidd101,snidedu01,snidedu01,0,0
estrajo01,"Silver Slugger",2004,NL,NULL,C,4181,estrajo01,,,1976,6,27,USA,CA,Hayward,NULL,NULL,NULL,NULL,NULL,NULL,Johnny,Estrada,NULL,"Johnny Pulado",NULL,195,71.0,B,R,2001-05-15,2008-07-24,"Junior College of Sequoias",estrajo01,estrajo01,estrj001,estrajo01,estrajo01,0,0
kindeel01,"TSN Pitcher of the Year",1949,AL,NULL,,7515,kindeel01,,kindeel01h,1914,7,26,USA,AR,Atkins,1968,10,16,USA,TN,Jackson,Ellis,Kinder,NULL,"Ellis Raymond","Old Folks",195,72.0,R,R,1946-04-30,1957-05-08,,kindeel01,kindeel01,kinde101,kindeel01,kindeel01,0,0
konerpa01,"ALCS MVP",2005,AL,NULL,,7700,konerpa01,,,1976,3,5,USA,RI,Providence,NULL,NULL,NULL,NULL,NULL,NULL,Paul,Konerko,NULL,"Paul Henry",NULL,205,75.0,R,R,1997-09-08,NULL,,konerpa01,konerpa01,konep001,konerpa01,konerpa01,0,0
piercbi02,"TSN Pitcher of the Year",1956,AL,NULL,,11242,piercbi02,,piercbi02h,1927,4,2,USA,MI,Detroit,NULL,NULL,NULL,NULL,NULL,NULL,Billy,Pierce,NULL,"Walter William",NULL,160,70.0,L,L,1945-06-01,1964-10-03,,piercbi02,piercbi02,pierb101,piercbi02,piercbi02,0,0
donovdi01,"TSN Pitcher of the Year",1962,AL,NULL,,3694,donovdi01,,,1927,12,7,USA,MA,Boston,1997,1,6,USA,MA,Weymouth,Dick,Donovan,NULL,"Richard Edward",NULL,205,75.0,L,R,1950-04-24,1965-06-12,,donovdi01,donovdi01,donod101,donovdi01,donovdi01,0,0
martibi02,"Babe Ruth Award",1953,AL,NULL,2B,8862,martibi02,martibi02m,,1928,5,16,USA,CA,Berkeley,1989,12,25,USA,NY,"Johnson City",Billy,Martin,NULL,"Alfred Manuel",NULL,165,NULL,R,R,1950-04-18,1961-10-01,,martibi02,martibi02,martb105,martibi02,martibi02,0,0
mcdowsa01,"TSN Pitcher of the Year",1970,AL,NULL,,9210,mcdowsa01,,,1942,9,21,USA,PA,Pittsburgh,NULL,NULL,NULL,NULL,NULL,NULL,Sam,McDowell,NULL,"Samuel Edward Thomas","Sudden Sam",218,77.0,L,L,1961-09-15,1975-06-24,,mcdowsa01,mcdowsa01,mcdos101,mcdowsa01,mcdowsa01,0,0
colonba01,"Cy Young",2005,AL,NULL,,2695,colonba01,,,1973,5,24,D.R.,,Altamira,NULL,NULL,NULL,NULL,NULL,NULL,Bartolo,Colon,NULL,Bartolo,NULL,250,71.0,R,R,1997-04-04,NULL,,colonba01,colonba01,colob001,colonba01,colonba01,0,0
